
 
;** AVVISO MERCE MANCANTE AL: 28/11/2008 **
;FILTRI SU SCORTA: 1/3/5/7
 
Codice;Descrizione;Imballo;N. Imballi;Giacenza;Arrivi: Data;Arrivi: Pezzi
002111;LAVOR WASH LC 1700 HS 230/50  ;A VISTA da 1 x 1    ;    -2.644,0;    -2.644
002784;SONAX BIDONE ASPI 24LT 1400W  ;A VISTA da 1 x 1    ;    -1.577,0;    -1.577
002626;SONAX BIDONE ASPI 15 LT 1000W ;A VISTA da 1 x 1    ;    -2.128,0;    -2.128
002279;COMPRESSORE SONAX 24 LT       ;A VISTA da 1 x 1    ;      -879,0;      -879
002650;GENERATORE SONAX SP.EDIT 2500 ;A VISTA da 1 x 1    ;      -323,0;      -323
002819;GENERATORE NO NAME 2400 WATTS ;A VISTA da 1 x 1    ;      -304,0;      -304
001372;B&D IDRO PW 1300 B (100 bar)  ;A VISTA da 1 x 1    ;    -1.213,0;    -1.213
002282;GENERATORE COR.SONAX NPEGG780 ;A VISTA da 1 x 1    ;      -584,0;      -584
002856;BOSCH TRAPANO PSB 500 RE      ;A VISTA da 1 x 1    ;      -859,0;      -859
003049;BOSCH TRAPANO PSB500RE TORCIA ;A VISTA da 1 x 1    ;      -938,0;      -938
002907;B&D IDRO PW 1300 COMPACT      ;A VISTA da 1 x 1    ;      -880,0;      -880
001149;BATTERIA URSUS 80Ah DX        ;A VISTA da 1 x 1    ;      -692,0;      -692
002147;IDRO ANNOVI REVERBERI T 120 K ;A VISTA da 1 x 1    ;      -651,0;      -651
002706;POWER AIR COMPRESSORE 24 LT   ;A VISTA da 1 x 1    ;      -400,0;      -400
001146;BATTERIA URSUS 45Ah DX        ;A VISTA da 1 x 1    ;      -892,0;      -892
003024;URSUS COMPRESSORE 50 LT.      ;A VISTA da 1 x 1    ;      -224,0;      -224
003025;HITACHI PERCUSSIONE DV16V     ;A VISTA da 1 x 1    ;      -226,0;      -226
002705;POWER AIR GENERATORE 2400     ;A VISTA da 1 x 1    ;      -118,0;      -118
002013;B&D IDRO PW 1500 WB (120 bar) ;A VISTA da 1 x 1    ;      -264,0;      -264
003038;AVVITATORE A PERCUSSIONE 18V  ;A VISTA da 1 x 1    ;      -595,0;      -595
002714;LUBEX FREDDO&CALDO -20 KG.5   ;CONF. da 6 x 5      ;      -609,1;    -3.655
002887;SONAX BORSA CON PRODOTTI      ;A VISTA da 1 x 1    ;    -2.452,0;    -2.452
000420;LUBEX UNIFIED+ 15W40 LT.5     ;CONF. da 6 x 5      ;      -261,8;    -1.571
001586;SONAX LAVAVETRI -10 LT.5      ;CONF. da 4 x 5      ;    -1.453,7;    -5.815
002920;MAKITA SMERIGL 9554NB 115 mm  ;A VISTA da 1 x 1    ;      -274,0;      -274
002676;SONAX MINICOMPRESSORE 250 PSI ;A VISTA da 1 x 1    ;    -1.421,0;    -1.421
003083;KIT 5 PEZZI PER COMPRESSORE   ;A VISTA da 1 x 1    ;      -700,0;      -700
000652;POLLICIONE OLIO 15W40 LT.4    ;CONF. da 6 x 4      ;      -191,3;    -1.148
002812;SALDATRICE ONDULIX 80 INVERTER;A VISTA da 1 x 1    ;      -121,0;      -121
002890;MICHELIN TOOL CHEST MTC 3     ;A VISTA da 1 x 1    ;      -102,0;      -102
002757;AVVOLGICAVO DA MANUTENZIONE   ;A VISTA da 1 x 1    ;      -646,0;      -646
002504;BOSCH CARICABATTERIE BC 8     ;CONF. da 20 x 1     ;       -16,1;      -323
003020;SMERIGL 115mm CON VALIGETTA   ;A VISTA da 1 x 1    ;      -457,0;      -457
002734;SOLLEVATORE IDRAULICO 2000KG  ;A VISTA da 1 x 1    ;      -531,0;      -531
002399;MICHELIN GUANTI HOMBURG       ;A VISTA da 1 x 1    ;    -3.871,0;    -3.871
002069;BLAUPUNKT AMPLIF.GTA 4  MKII  ;A VISTA da 1 x 1    ;       -78,0;       -78
003072;HITACHI AVV DS14DVF3 14,4 2B+T;A VISTA da 1 x 1    ;       -49,0;       -49
002951;B&D IDRO PW 1700 SPM (130 bar);A VISTA da 1 x 1    ;       -73,0;       -73
002291;SONAX KIT 5 ACCESSORI ARIA    ;CONF. da 10 x 1     ;       -42,7;      -427
002324;COMPRESSORE SONAX 6 LT        ;A VISTA da 1 x 1    ;       -98,0;       -98
002665;COMPRESSORE MASTER KIT 24 LT  ;A VISTA da 1 x 1    ;       -63,0;       -63
002507;BOSCH CARICABATTERIE BC 4     ;CONF. da 10 x 1     ;       -31,6;      -316
003026;URSUS TAPPETO GOMMA/MOQUETTE  ;A VISTA da 1 x 1    ;      -580,0;      -580
002923;CENERELLO 18L MOTOR 600W      ;A VISTA da 1 x 1    ;      -211,0;      -211
002073;B&D IDRO PW 1400 K (110 bar)  ;A VISTA da 1 x 1    ;      -108,0;      -108
002888;SOLLEVATORE PER MOTOCICLI     ;A VISTA da 1 x 1    ;       -65,0;       -65
002855;BOSCH AVVITATORE PSR960       ;A VISTA da 1 x 2.6  ;       -99,0;       -99
002608;TRANSPALLET IDRAULICO MANUALE ;A VISTA da 1 x 1    ;       -28,0;       -28
001176;BATTERIA URSUS 60Ah SX        ;A VISTA da 1 x 1    ;      -115,0;      -115
002852;BOSCH SET X-50 TITANIUM       ;A VISTA da 1 x 1    ;      -296,0;      -296
003027;URSUS TAPPETO GOMMA           ;A VISTA da 1 x 1    ;      -500,0;      -500
003039;IDRO CARRELLATA DUC 130       ;A VISTA da 1 x 1    ;      -110,0;      -110
002411;MICHELIN SCARPE PILOT BLU -41 ;A VISTA da 1 x 1    ;       -97,0;       -97
002693;SONAX CAVI BAT. TUV 10 mm2    ;A VISTA da 1 x 1    ;      -429,0;      -429
003048;TRAPANO ELETTRICO 500W        ;A VISTA da 1 x 1    ;      -320,0;      -320
002328;GOODYEAR N.6 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -125,0;      -125
002987;SOFFIATORE A BENZINA BLS31    ;A VISTA da 1 x 1    ;       -38,0;       -38
002842;JUMP STARTER THOR 150         ;A VISTA da 1 x 1    ;       -65,0;       -65
002949;MOBILE RESINA BASSO           ;A VISTA da 1 x 1    ;      -131,0;      -131
002744;ALZA SEGGIOLINO OMOL.(15-36kg);A VISTA da 1 x 1    ;      -314,0;      -314
002432;AVVIATORE JUMP STARTER LBX    ;A VISTA da 1 x 1    ;       -88,0;       -88
002737;LAVOR SPAZZATRICE PROF.SWP 650;A VISTA da 1 x 1    ;       -68,0;       -68
002622;COMPRESSORE BOXY REVOLUTION   ;A VISTA da 1 x 1    ;       -56,0;       -56
003022;VALIGETTA PORTAUTENSILI       ;A VISTA da 1 x 1    ;      -595,0;      -595
002525;MICHELIN SCARPA 4X4 ALTA TG.44;A VISTA da 1 x 1    ;       -70,0;       -70
002326;GOODYEAR N.5 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;       -97,0;       -97
002329;GOODYEAR N.8 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;       -96,0;       -96
002814;BOSCH SET X-30 TITANIUM       ;A VISTA da 1 x 1    ;      -303,0;      -303
002522;MICHELIN SCARPA 4X4 ALTA TG.41;A VISTA da 1 x 1    ;       -97,0;       -97
000314;BLAUPUNKT SUBWOOFER GTB 1200  ;A VISTA da 1 x 1    ;       -42,0;       -42
002695;SONAX CAVI BAT.TUV 16 mm2     ;A VISTA da 1 x 1    ;      -199,0;      -199
002709;LAFAYETTE ALLARME TVCC LB-400 ;CONF. da 5 x 1      ;       -11,2;       -56
002694;SONAX CAVI BAT. TUV 25 mm2    ;A VISTA da 1 x 1    ;      -118,0;      -118
002327;GOODYEAR N.7 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;       -87,0;       -87
002330;GOODYEAR N.10 CATENE NEVE (C) ;A VISTA da 1 x 1    ;       -87,0;       -87
002777;BOSCH CACCIAVITE A CRICCHETTO ;CONF. da 10 x 1     ;       -44,7;      -447
002409;MICHELIN SCARPE PILOT BLU -39 ;A VISTA da 1 x 1    ;       -63,0;       -63
002775;SALDATRICE ELETTRODI ARC 1000 ;A VISTA da 1 x 1    ;       -55,0;       -55
000546;TOTAL QUARTZ 7000 BENZINA LT.4;CONF. da 6 x 4      ;       -21,3;      -128
000434;LUBEX ULTRA SYNT 10W40 LT.1   ;CONF. da 15 x 1     ;       -62,3;      -935
001373;B&D IDRO PW 1700 WB (130 bar) ;A VISTA da 1 x 1    ;       -22,0;       -22
003021;ELETTROSEGA EKS 1800-40KW     ;A VISTA da 1 x 1    ;       -41,0;       -41
002546;BATTERIA MV+ 45               ;A VISTA da 1 x 1    ;       -72,0;       -72
002704;SONAX BOXY REVOLUTION         ;A VISTA da 1 x 1    ;       -36,0;       -36
002331;GOODYEAR N.11 CATENE NEVE (C) ;A VISTA da 1 x 1    ;       -69,0;       -69
002837;AVVOLGICAVO IN FERRO 15M      ;A VISTA da 1 x 1    ;      -168,0;      -168
002947;MOBILE RESINA ALTO TUTTOPIANI ;A VISTA da 1 x 1    ;       -39,0;       -39
002325;GOODYEAR N.9 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;       -62,0;       -62
002332;GOODYEAR N.4 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;       -61,0;       -61
002415;MICHELIN SCARPE PILOT BLU - 45;A VISTA da 1 x 1    ;       -41,0;       -41
002126;BLAUPUNKT ALTOPARL GTX 662    ;A VISTA da 1 x 1    ;       -71,0;       -71
002752;LAVOR POMPA ASPIRA OLIO E LIQ.;A VISTA da 1 x 1    ;       -64,0;       -64
002281;COMPRESSORE SONAX ARIA DIRETTO;A VISTA da 1 x 1    ;       -34,0;       -34
002894;CENERELLO 18L                 ;A VISTA da 1 x 1    ;       -96,0;       -96
002749;TELAIO PORTA ROTOLO           ;A VISTA da 1 x 1    ;       -82,0;       -82
002520;MICHELIN SCARPA 4X4 ALTA TG.39;A VISTA da 1 x 1    ;       -44,0;       -44
002524;MICHELIN SCARPA 4X4 ALTA TG.43;A VISTA da 1 x 1    ;       -42,0;       -42
002405;COMPRESSORE SONAX 50 LT       ;A VISTA da 1 x 1    ;       -14,0;       -14
002948;MOBILE RESINA PORTASCOPE      ;A VISTA da 1 x 1    ;       -30,0;       -30
002809;MICHELIN GIACCA SIAM          ;CONF. da 10 x 1     ;        -3,0;       -30
002431;MICHELIN GILET VITORIA 4X4    ;A VISTA da 1 x 1    ;       -63,0;       -63
002333;GOODYEAR N.3 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;       -48,0;       -48
003003;ALCOOL TESTER DIGITALE        ;A VISTA da 1 x 1    ;       -82,0;       -82
002769;TAGLIASIEPE ELETTRICO HTM 520 ;A VISTA da 1 x 1    ;       -52,0;       -52
001436;AUTOSOCK CALZA NEVE 62 (48254);A VISTA da 1 x 1    ;       -28,0;       -28
002808;SONAX BAULE 320 LT            ;A VISTA da 1 x 1    ;       -17,0;       -17
002853;BOSCH SEGHETTO ALERNAT PST 650;A VISTA da 1 x 1    ;       -32,0;       -32
002334;GOODYEAR N.6/bis CATENE NEVE C;A VISTA da 1 x 1    ;       -43,0;       -43
002526;MICHELIN SCARPA 4X4 ALTA TG.45;A VISTA da 1 x 1    ;       -30,0;       -30
002468;MICHELIN SCARPE PILOT GRIGI 41;A VISTA da 1 x 1    ;       -30,0;       -30
002817;GENERATORE NO NAME 3800 WATTS ;A VISTA da 1 x 1    ;        -3,0;        -3
002768;TAGLIABORDI ELETTRICO RT 21-2 ;A VISTA da 1 x 1    ;       -96,0;       -96
002807;SONAX BAULE 450 LT            ;A VISTA da 1 x 1    ;       -10,0;       -10
002417;MICHELIN SCARP. 4X4  BASS - 40;A VISTA da 1 x 1    ;       -27,0;       -27
002410;MICHELIN SCARPE PILOT BLU -40 ;A VISTA da 1 x 1    ;       -26,0;       -26
002125;BLAUPUNKT SUBWOOFER GTT 1200  ;A VISTA da 1 x 1    ;       -17,0;       -17
002308;BLAUPUNKT AMPLI BGA 250       ;A VISTA da 1 x 1    ;       -17,0;       -17
002170;BLAUPUNKT SUB ATTIVO THB 210A ;A VISTA da 1 x 1    ;        -7,0;        -7
002427;PANOPLY SCARPA PAROS-43       ;A VISTA da 1 x 1    ;       -62,0;       -62
002993;LAFAYETTE TERMOSTATO DIGITALE ;CONF. da 24 x 1     ;        -1,3;       -32
000015;AGIP 2T CITY LT.1             ;CONF. da 12 x 1     ;       -19,5;      -235
001605;KARCHER WINNER 10             ;A VISTA da 1 x 1    ;       -18,0;       -18
002838;LAMPADA MECCANICO + 2 LAMP    ;A VISTA da 1 x 1    ;       -91,0;       -91
002401;MICHELIN GUANTI TORINO        ;A VISTA da 1 x 1    ;      -103,0;      -103
001162;BATTERIA WORKER'S 45AH        ;A VISTA da 1 x 1    ;       -31,0;       -31
002844;TRAPANO DEMOLITORE 850 W      ;CONF. da 2 x 1      ;       -12,5;       -25
001435;AUTOSOCK CALZA NEVE 58 (48253);A VISTA da 1 x 1    ;       -19,0;       -19
002412;MICHELIN SCARPE PILOT BLU - 42;A VISTA da 1 x 1    ;       -21,0;       -21
002781;SACCHETTI CARTA + ANEL (10 PZ);A VISTA da 1 x 1    ;      -322,0;      -322
003002;BOSCH SVITAV PSR 2,4 V        ;A VISTA da 1 x 1    ;       -30,0;       -30
003004;LAFAYETTE POWER INVERTER 150W ;A VISTA da 1 x 1    ;       -30,0;       -30
002825;MOLA DA BANCO 150 WATT        ;A VISTA da 1 x 1    ;       -91,0;       -91
002413;MICHELIN SCARPE PILOT BLU - 43;A VISTA da 1 x 1    ;       -17,0;       -17
002521;MICHELIN SCARPA 4X4 ALTA TG.40;A VISTA da 1 x 1    ;       -17,0;       -17
002074;BLAUPUNKT SUB ATTIVO THB 200A ;A VISTA da 1 x 1    ;        -7,0;        -7
