
 
;** AVVISO MERCE MANCANTE AL: 10/11/2008 **
;FILTRI SU SCORTA: 1/3/5/7
 
Codice;Descrizione;Imballo;N. Imballi;Giacenza;Arrivi: Data;Arrivi: Pezzi
002279;COMPRESSORE SONAX 24 LT       ;A VISTA da 1 x 1    ;    -1.371,0;    -1.371
002784;SONAX BIDONE ASPI 24LT 1400W  ;A VISTA da 1 x 1    ;    -1.567,0;    -1.567
003025;HITACHI PERCUSSIONE DV16V     ;A VISTA da 1 x 1    ;      -840,0;      -840
002812;SALDATRICE ONDULIX 80 INVERTER;A VISTA da 1 x 1    ;      -828,0;      -828
002626;SONAX BIDONE ASPI 15 LT 1000W ;A VISTA da 1 x 1    ;    -2.024,0;    -2.024
002856;BOSCH TRAPANO PSB 500 RE      ;A VISTA da 1 x 1    ;    -1.192,0;    -1.192
002819;GENERATORE NO NAME 2400 WATTS ;A VISTA da 1 x 1    ;      -304,0;      -304
002283;GENERATORE COR.SONAX NPEGG2400;A VISTA da 1 x 1    ;      -287,0;      -287
001372;B&D IDRO PW 1300 B (100 bar)  ;A VISTA da 1 x 1    ;    -1.149,0;    -1.149
001149;BATTERIA URSUS 80Ah DX        ;A VISTA da 1 x 1    ;      -839,0;      -839
000055;AGIP SINT TURBODIESEL LT.4    ;CONF. da 6 x 4      ;      -307,0;    -1.842
002325;GOODYEAR N.9 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;    -1.280,0;    -1.280
002760;B&D IDRO PW 1500 SP           ;A VISTA da 1 x 1    ;      -502,0;      -502
002678;TRAPANO DA BANCO 350 WATT     ;A VISTA da 1 x 1    ;      -736,0;      -736
002326;GOODYEAR N.5 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;    -1.090,0;    -1.090
002147;IDRO ANNOVI REVERBERI T 120 K ;A VISTA da 1 x 1    ;      -646,0;      -646
002907;B&D IDRO PW 1300 COMPACT      ;A VISTA da 1 x 1    ;      -734,0;      -734
003049;BOSCH TRAPANO PSB500RE TORCIA ;A VISTA da 1 x 1    ;      -753,0;      -753
002665;COMPRESSORE MASTER KIT 24 LT  ;A VISTA da 1 x 1    ;      -286,0;      -286
002853;BOSCH SEGHETTO ALERNAT PST 650;A VISTA da 1 x 1    ;      -640,0;      -640
002282;GENERATORE COR.SONAX NPEGG780 ;A VISTA da 1 x 1    ;      -356,0;      -356
002013;B&D IDRO PW 1500 WB (120 bar) ;A VISTA da 1 x 1    ;      -379,0;      -379
003024;URSUS COMPRESSORE 50 LT.      ;A VISTA da 1 x 1    ;      -226,0;      -226
002949;MOBILE RESINA BASSO           ;A VISTA da 1 x 1    ;      -961,0;      -961
002327;GOODYEAR N.7 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -860,0;      -860
002328;GOODYEAR N.6 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -791,0;      -791
002800;BOSCH IXO AVVITATORE          ;A VISTA da 1 x 1    ;      -651,0;      -651
002330;GOODYEAR N.10 CATENE NEVE (C) ;A VISTA da 1 x 1    ;      -778,0;      -778
002329;GOODYEAR N.8 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -764,0;      -764
002405;COMPRESSORE SONAX 50 LT       ;A VISTA da 1 x 1    ;      -208,0;      -208
002854;BOSCH SMERIGLIATRICE PWS 6-115;A VISTA da 1 x 1    ;      -474,0;      -474
002705;POWER AIR GENERATORE 2400     ;A VISTA da 1 x 1    ;      -112,0;      -112
002291;SONAX KIT 5 ACCESSORI ARIA    ;CONF. da 10 x 1     ;      -121,3;    -1.213
002432;AVVIATORE JUMP STARTER LBX    ;A VISTA da 1 x 1    ;      -496,0;      -496
002817;GENERATORE NO NAME 3800 WATTS ;A VISTA da 1 x 1    ;       -45,0;       -45
001190;BOSCH 1 LAMP H7              4;CONF. da 20 x 1     ;      -317,8;    -6.357
003002;BOSCH SVITAV PSR 2,4 V        ;A VISTA da 1 x 1    ;      -650,0;      -650
000631;TAMOIL MULTIFUEL 15W40 LT.4   ;CONF. da 6 x 4      ;      -281,1;    -1.687
002331;GOODYEAR N.11 CATENE NEVE (C) ;A VISTA da 1 x 1    ;      -573,0;      -573
002332;GOODYEAR N.4 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -569,0;      -569
003046;BOSCH LEVIGATRICE PSS 200 AC  ;A VISTA da 1 x 1    ;      -408,0;      -408
002333;GOODYEAR N.3 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -521,0;      -521
002512;LUBEX SINTESI 2T LT.1         ;CONF. da 15 x 1     ;      -445,3;    -6.680
002334;GOODYEAR N.6/bis CATENE NEVE C;A VISTA da 1 x 1    ;      -459,0;      -459
002775;SALDATRICE ELETTRODI ARC 1000 ;A VISTA da 1 x 1    ;      -305,0;      -305
002852;BOSCH SET X-50 TITANIUM       ;A VISTA da 1 x 1    ;      -860,0;      -860
003021;ELETTROSEGA EKS 1800-40KW     ;A VISTA da 1 x 1    ;      -256,0;      -256
002890;MICHELIN TOOL CHEST MTC 3     ;A VISTA da 1 x 1    ;      -116,0;      -116
002843;BOSCH CUTTER XEO              ;A VISTA da 1 x 1    ;      -272,0;      -272
002839;BOSCH AQUATAK GO              ;A VISTA da 1 x 1    ;      -128,0;      -128
001081;BOSCH BATTERIA 9GD 9AH SX     ;A VISTA da 1 x 1    ;      -811,0;      -811
002706;POWER AIR COMPRESSORE 24 LT   ;A VISTA da 1 x 1    ;      -165,0;      -165
002820;B&D IDRO PW 1400 PLUS(120 bar);A VISTA da 1 x 1    ;      -162,0;      -162
002507;BOSCH CARICABATTERIE BC 4     ;CONF. da 10 x 1     ;       -57,6;      -576
