
 
;** AVVISO MERCE MANCANTE AL: 01/11/2008 **
;FILTRI SU SCORTA: 1/3/5/7
 
Codice;Descrizione;Imballo;N. Imballi;Giacenza;Arrivi: Data;Arrivi: Pezzi
002784;SONAX BIDONE ASPI 24LT 1400W  ;A VISTA da 1 x 1    ;    -1.374,0;    -1.374
002279;COMPRESSORE SONAX 24 LT       ;A VISTA da 1 x 1    ;      -871,0;      -871
002819;GENERATORE NO NAME 2400 WATTS ;A VISTA da 1 x 1    ;      -304,0;      -304
003025;HITACHI PERCUSSIONE DV16V     ;A VISTA da 1 x 1    ;      -525,0;      -525
002626;SONAX BIDONE ASPI 15 LT 1000W ;A VISTA da 1 x 1    ;    -1.332,0;    -1.332
002812;SALDATRICE ONDULIX 80 INVERTER;A VISTA da 1 x 1    ;      -494,0;      -494
001372;B&D IDRO PW 1300 B (100 bar)  ;A VISTA da 1 x 1    ;    -1.128,0;    -1.128
002665;COMPRESSORE MASTER KIT 24 LT  ;A VISTA da 1 x 1    ;      -446,0;      -446
003024;URSUS COMPRESSORE 50 LT.      ;A VISTA da 1 x 1    ;      -388,0;      -388
002325;GOODYEAR N.9 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;    -1.280,0;    -1.280
000631;TAMOIL MULTIFUEL 15W40 LT.4   ;CONF. da 6 x 4      ;      -575,1;    -3.451
001436;AUTOSOCK CALZA NEVE 62 (48254);A VISTA da 1 x 1    ;      -720,0;      -720
002147;IDRO ANNOVI REVERBERI T 120 K ;A VISTA da 1 x 1    ;      -646,0;      -646
002326;GOODYEAR N.5 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;    -1.080,0;    -1.080
002856;BOSCH TRAPANO PSB 500 RE      ;A VISTA da 1 x 1    ;      -612,0;      -612
002013;B&D IDRO PW 1500 WB (120 bar) ;A VISTA da 1 x 1    ;      -388,0;      -388
002678;TRAPANO DA BANCO 350 WATT     ;A VISTA da 1 x 1    ;      -595,0;      -595
002327;GOODYEAR N.7 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -860,0;      -860
002328;GOODYEAR N.6 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -791,0;      -791
002330;GOODYEAR N.10 CATENE NEVE (C) ;A VISTA da 1 x 1    ;      -778,0;      -778
002329;GOODYEAR N.8 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -764,0;      -764
002432;AVVIATORE JUMP STARTER LBX    ;A VISTA da 1 x 1    ;      -573,0;      -573
002992;JUMP STARTER+MINICOMPR+ACC    ;A VISTA da 1 x 1    ;      -525,0;      -525
001149;BATTERIA URSUS 80Ah DX        ;A VISTA da 1 x 1    ;      -433,0;      -433
000055;AGIP SINT TURBODIESEL LT.4    ;CONF. da 6 x 4      ;      -160,0;      -960
002705;POWER AIR GENERATORE 2400     ;A VISTA da 1 x 1    ;      -111,0;      -111
002282;GENERATORE COR.SONAX NPEGG780 ;A VISTA da 1 x 1    ;      -246,0;      -246
002817;GENERATORE NO NAME 3800 WATTS ;A VISTA da 1 x 1    ;       -45,0;       -45
002331;GOODYEAR N.11 CATENE NEVE (C) ;A VISTA da 1 x 1    ;      -573,0;      -573
002907;B&D IDRO PW 1300 COMPACT      ;A VISTA da 1 x 1    ;      -404,0;      -404
002332;GOODYEAR N.4 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -569,0;      -569
002291;SONAX KIT 5 ACCESSORI ARIA    ;CONF. da 10 x 1     ;       -99,3;      -993
001190;BOSCH 1 LAMP H7              4;CONF. da 20 x 1     ;      -276,0;    -5.521
002333;GOODYEAR N.3 CATENE NEVE (C)  ;A VISTA da 1 x 1    ;      -521,0;      -521
001435;AUTOSOCK CALZA NEVE 58 (48253);A VISTA da 1 x 1    ;      -304,0;      -304
002334;GOODYEAR N.6/bis CATENE NEVE C;A VISTA da 1 x 1    ;      -459,0;      -459
003004;LAFAYETTE POWER INVERTER 150W ;A VISTA da 1 x 1    ;      -510,0;      -510
