
 
;** AVVISO MERCE MANCANTE AL: 11/12/2008 **
;FILTRI SU SCORTA: 1/3/5/7
 
Codice;Descrizione;Imballo;N. Imballi;Giacenza;Arrivi: Data;Arrivi: Pezzi
002279;COMPRESSORE SONAX 24 LT       ;A VISTA da 1 x 1    ;    -2.949,0;    -2.949
002282;GENERATORE COR.SONAX NPEGG780 ;A VISTA da 1 x 1    ;    -1.928,0;    -1.928
003094;LAVOR IDRO LC 1500 HS 120 BAR ;A VISTA da 1 x 1    ;    -2.275,0;    -2.275
002650;GENERATORE SONAX SP.EDIT 2500 ;A VISTA da 1 x 1    ;      -490,0;      -490
003024;URSUS COMPRESSORE 50 LT.      ;A VISTA da 1 x 1    ;      -715,0;      -715
000439;LUBEX MULTIGRADE 15W40 LT.10  ;LATTA da 1 x 10     ;    -3.818,0;    -3.818
002784;SONAX BIDONE ASPI 24LT 1400W  ;A VISTA da 1 x 1    ;    -1.491,0;    -1.491
001372;B&D IDRO PW 1300 B (100 bar)  ;A VISTA da 1 x 1    ;    -1.639,0;    -1.639
002800;BOSCH IXO AVVITATORE          ;A VISTA da 1 x 1    ;    -1.517,0;    -1.517
001149;BATTERIA URSUS 80Ah DX        ;A VISTA da 1 x 1    ;    -1.117,0;    -1.117
002626;SONAX BIDONE ASPI 15 LT 1000W ;A VISTA da 1 x 1    ;    -1.510,0;    -1.510
002819;GENERATORE NO NAME 2400 WATTS ;A VISTA da 1 x 1    ;      -288,0;      -288
001586;SONAX LAVAVETRI -10 LT.5      ;CONF. da 4 x 5      ;    -4.472,2;   -17.889
002432;AVVIATORE JUMP STARTER LBX    ;A VISTA da 1 x 1    ;    -1.202,0;    -1.202
002947;MOBILE RESINA ALTO TUTTOPIANI ;A VISTA da 1 x 1    ;      -895,0;      -895
002923;CENERELLO 18L MOTOR 600W      ;A VISTA da 1 x 1    ;    -1.524,0;    -1.524
003025;HITACHI PERCUSSIONE DV16V     ;A VISTA da 1 x 1    ;      -416,0;      -416
002856;BOSCH TRAPANO PSB 500 RE      ;A VISTA da 1 x 1    ;      -883,0;      -883
002948;MOBILE RESINA PORTASCOPE      ;A VISTA da 1 x 1    ;      -826,0;      -826
003049;BOSCH TRAPANO PSB500RE TORCIA ;A VISTA da 1 x 1    ;      -962,0;      -962
002812;SALDATRICE ONDULIX 80 INVERTER;A VISTA da 1 x 1    ;      -384,0;      -384
002147;IDRO ANNOVI REVERBERI T 120 K ;A VISTA da 1 x 1    ;      -694,0;      -694
002820;B&D IDRO PW 1400 PLUS(120 bar);A VISTA da 1 x 1    ;      -495,0;      -495
002734;SOLLEVATORE IDRAULICO 2000KG  ;A VISTA da 1 x 1    ;    -1.972,0;    -1.972
002907;B&D IDRO PW 1300 COMPACT      ;A VISTA da 1 x 1    ;      -767,0;      -767
003038;AVVITATORE A PERCUSSIONE 18V  ;A VISTA da 1 x 1    ;    -1.055,0;    -1.055
002693;SONAX CAVI BAT. TUV 10 mm2    ;A VISTA da 1 x 1    ;    -3.280,0;    -3.280
002504;BOSCH CARICABATTERIE BC 8     ;CONF. da 20 x 1     ;       -51,6;    -1.033
002752;LAVOR POMPA ASPIRA OLIO E LIQ.;A VISTA da 1 x 1    ;    -1.097,0;    -1.097
002706;POWER AIR COMPRESSORE 24 LT   ;A VISTA da 1 x 1    ;      -400,0;      -400
002509;BOSCH CARICABATTERIE BC 6E    ;CONF. da 10 x 1     ;       -68,9;      -689
002324;COMPRESSORE SONAX 6 LT        ;A VISTA da 1 x 1    ;      -394,0;      -394
000420;LUBEX UNIFIED+ 15W40 LT.5     ;CONF. da 6 x 5      ;      -407,6;    -2.446
002507;BOSCH CARICABATTERIE BC 4     ;CONF. da 10 x 1     ;      -129,1;    -1.291
002890;MICHELIN TOOL CHEST MTC 3     ;A VISTA da 1 x 1    ;      -217,0;      -217
002775;SALDATRICE ELETTRODI ARC 1000 ;A VISTA da 1 x 1    ;      -510,0;      -510
002283;GENERATORE COR.SONAX NPEGG2400;A VISTA da 1 x 1    ;      -126,0;      -126
002546;BATTERIA MV+ 45               ;A VISTA da 1 x 1    ;      -661,0;      -661
002013;B&D IDRO PW 1500 WB (120 bar) ;A VISTA da 1 x 1    ;      -272,0;      -272
002291;SONAX KIT 5 ACCESSORI ARIA    ;CONF. da 10 x 1     ;      -112,2;    -1.122
002698;CARRELLO MANUALE PIATT.150 KG ;A VISTA da 1 x 1    ;      -729,0;      -729
002838;LAMPADA MECCANICO + 2 LAMP    ;A VISTA da 1 x 1    ;    -1.339,0;    -1.339
000422;LUBEX EVO TURBODIES.15W40 LT.4;CONF. da 6 x 4      ;      -285,5;    -1.713
000434;LUBEX ULTRA SYNT 10W40 LT.1   ;CONF. da 15 x 1     ;      -367,5;    -5.513
002705;POWER AIR GENERATORE 2400     ;A VISTA da 1 x 1    ;       -73,0;       -73
000421;LUBEX EVO BENZINA 15W40 LT.4  ;CONF. da 6 x 4      ;      -248,6;    -1.492
002399;MICHELIN GUANTI HOMBURG       ;A VISTA da 1 x 1    ;    -5.368,0;    -5.368
003104;BOSCH FRESATRICE POF 1200 AE  ;A VISTA da 1 x 1    ;      -120,0;      -120
003042;COPPIA DI CAVALLETTI 2000 KG  ;A VISTA da 1 x 1    ;    -1.056,0;    -1.056
003083;KIT 5 PEZZI PER COMPRESSORE   ;A VISTA da 1 x 1    ;      -700,0;      -700
003088;KIT 6 PEZZI PER COMPRESSORE   ;A VISTA da 1 x 1    ;      -466,0;      -466
002527;LUBEX TOP SCOOTER 2T LT.1     ;CONF. da 15 x 1     ;      -338,0;    -5.070
002737;LAVOR SPAZZATRICE PROF.SWP 650;A VISTA da 1 x 1    ;      -226,0;      -226
002887;SONAX BORSA CON PRODOTTI      ;A VISTA da 1 x 1    ;    -1.556,0;    -1.556
002814;BOSCH SET X-30 TITANIUM       ;A VISTA da 1 x 1    ;    -1.034,0;    -1.034
002694;SONAX CAVI BAT. TUV 25 mm2    ;A VISTA da 1 x 1    ;      -382,0;      -382
