 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente VENDITE3 PID 6068 postazione SYSTEM programma vmovordforn lanciata il 06/10/2021 alle 12:10
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente LOGISTI3 PID 6336 postazione SYSTEM programma smovmag lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI08 PID 6908 postazione SYSTEM programma garticoli lanciata il 06/10/2021 alle 12:16
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI08 PID 6908 postazione SYSTEM programma gclienti lanciata il 06/10/2021 alle 12:16
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI08 PID 6908 postazione SYSTEM programma ordine lanciata il 06/10/2021 alle 12:17
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente VENDITE2 PID 7064 postazione SYSTEM programma lab-listini lanciata il 06/10/2021 alle 11:49
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINIXP PID 7200 postazione SYSTEM programma selbozza lanciata il 06/10/2021 alle 12:31
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI00 PID 7244 postazione SYSTEM programma gclienti lanciata il 06/10/2021 alle 12:30
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI00 PID 7244 postazione SYSTEM programma selordini lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente CONTAB1 PID 7320 postazione SYSTEM programma solleciti lanciata il 06/10/2021 alle 12:31
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente CONTAB2 PID 7760 postazione SYSTEM programma vmovmag lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente VENDITE2 PID 8156 postazione SYSTEM programma garticoli lanciata il 06/10/2021 alle 10:07
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente VENDITE2 PID 8156 postazione SYSTEM programma lab-listini lanciata il 06/10/2021 alle 10:36
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI04 PID 8176 postazione SYSTEM programma solleciti lanciata il 06/10/2021 alle 10:57
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI01 PID 8320 postazione SYSTEM programma selordc lanciata il 05/10/2021 alle 15:46
 [BOSS      ] - [08/10/21] - [15"22'42] Cancellata la sessione orfana: utente ORDINI00 PID 9056 postazione SYSTEM programma selordforn lanciata il 06/10/2021 alle 11:02
 [BOSS      ] - [20/10/21] - [09"49'35] Cancellata la sessione orfana: utente BOSS PID 9792 postazione andre programma edi-impord lanciata il 13/10/2021 alle 15:41
 [BOSS      ] - [20/10/21] - [09"49'35] Cancellata la sessione orfana: utente BOSS PID 9944 postazione andre programma edi-impord lanciata il 13/10/2021 alle 10:42
