2020;00059391;VOLVO GROUP ITALIA SPA                                                                              ;VIA ARDEATINA 940                                                                                   ;00178;ROMA                                                                                                ;RM;
2020;00059392;VOLVO GROUP ITALIA SPA                                                                              ;VIA BALDANZESE 124                                                                                  ;50041;CALENZANO                                                                                           ;FI;
2020;00059431;GS SPA                                                                                              ;VIA ISONZO 5                                                                                        ;20051;LIMBIATE                                                                                            ;MI;
2020;00059451;COOP ITALIA SOCIETA' COOPERATIVA                                                                    ;VIA NOTTINGHAM 27                                                                                   ;59100;MACROLOTTO 2                                                                                        ;PO;
2020;00059452;COOP ITALIA SOCIETA' COOPERATIVA                                                                    ;VIA NOTTINGHAM 27                                                                                   ;59100;MACROLOTTO 2                                                                                        ;PO;
2020;00059459;A.L.A. SRL                                                                                          ;VIA DE BROZZI 94/2                                                                                  ;48022;LUGO                                                                                                ;RA;
2020;00059464;ALBRI SRL                                                                                           ;Z.I. TRAVERSA A                                                                                     ;93012;GELA                                                                                                ;CL;
2020;00059466;ALBRI SRL                                                                                           ;SS 96 KM 113                                                                                        ;70027;PALO DEL COLLE                                                                                      ;BA;
2020;00059470;ALBRI SRL                                                                                           ;VIA IMPERIA 4/A                                                                                     ;10135;TORINO                                                                                              ;TO;
2020;00059471;ALBRI SRL                                                                                           ;STRADA BORGARETTO, 46                                                                               ;10043;ORBASSANO                                                                                           ;TO;
2020;00059472;ALBRI SRL                                                                                           ;VIA STAZIONE 24                                                                                     ;15023;FELIZZANO                                                                                           ;AL;
2020;00059474;ALBRI SRL                                                                                           ;VIA A.GRAMSCI, 560                                                                                  ;89020;MELICUCCO                                                                                           ;RC;
2020;00059476;ALBRI SRL                                                                                           ;VIA FILIGALARDI SNC                                                                                 ;84091;BATTIPAGLIA                                                                                         ;SA;
2020;00059477;ALBRI SRL                                                                                           ;VIA C.E. BUSCAGLIA, 4                                                                               ;03100;FROSINONE                                                                                           ;FR;
2020;00059479;AUTOFORNITURE GUASTINI DI G. GUASTINI                                                               ;VIA A. GRAMSCI 111                                                                                  ;51010;MASSA E COZZILE                                                                                     ;PT;
2020;00059480;AUTORICAMBI E ACCESSORI DI SANNA LUIGI                                                              ;VIA NAZIONALE, 273                                                                                  ;09027;SERRENTI                                                                                            ;VS;
2020;00059482;AUTORICAMBI GIORGI L. DI GIORGI GIORGIO                                                             ;VIA VERDI 62                                                                                        ;27058;VOGHERA                                                                                             ;PV;
2020;00059483;AUTORICAMBI TARGET SRL                                                                              ;VIA CAVOUR 39                                                                                       ;24061;ALBANO SANT'ALESSANDRO                                                                              ;BG;
2020;00059487;CHIURLO SRL                                                                                         ;VIA SLOVENIA 9 - LOC. Z.A.U.                                                                        ;33000;UDINE                                                                                               ;UD;
2020;00059488;CHIURLO SRL                                                                                         ;VIA ANTONIO PACINOTTI 12                                                                            ;31020;VILLORBA                                                                                            ;TV;
2020;00059489;CREAZZO LUBRIFICANTI SNC DI SEMPREVIVO M                                                            ;VIA GIORGIO FERRARO 8                                                                               ;36061;BASSANO DEL GRAPPA                                                                                  ;VI;
2020;00059490;CRISCENTI DOMENICO ELETT & AUTOFFICINA                                                              ;VIA VILLA ROSINA 81                                                                                 ;91100;TRAPANI                                                                                             ;TP;
2020;00059491;DAZIANO LUBRIFICANTI S.r.l.                                                                         ;VIA MONDOVI' 54                                                                                     ;12081;BEINETTE                                                                                            ;CN;
2020;00059493;DELLAROSA LUBRIF DI DELLAROSA RENZO & C.                                                            ;VIA ACHILLE GRANDI 36                                                                               ;47922;VISERBA DI RIMINI                                                                                   ;RN;
2020;00059494;DELLAROSA LUBRIF DI DELLAROSA RENZO & C.                                                            ;VIA ACHILLE GRANDI 36                                                                               ;47922;VISERBA DI RIMINI                                                                                   ;RN;
2020;00059496;F.LLI GIBERTINI FU GINO SPA                                                                         ;VIA CANALETTO 301                                                                                   ;41122;MODENA                                                                                              ;MO;
2020;00059497;F.LLI GIBERTINI FU GINO SPA                                                                         ;VIA CANALETTO 301                                                                                   ;41122;MODENA                                                                                              ;MO;
2020;00059498;FCAR SRL                                                                                            ;VIA CARLO PISACANE 50/52                                                                            ;20016;PERO                                                                                                ;MI;
2020;00059499;G. & G. RAPPRESENTANZE SRL                                                                          ;VIA DE GASPERI 17                                                                                   ;24048;TREVIOLO                                                                                            ;BG;
2020;00059500;GRASSO ALFIO                                                                                        ;VIA G GARIBALDI 90                                                                                  ;95029;VIAGRANDE                                                                                           ;CT;
2020;00059501;I.DI.R. SPA                                                                                         ;VIA NUOVA SARNO                                                                                     ;80036;PALMA CAMPANIA                                                                                      ;NA;
2020;00059502;I.DI.R. SPA                                                                                         ;VIA PIETRO NENNI 36                                                                                 ;80026;CASORIA                                                                                             ;NA;
2020;00059503;I.DI.R. SPA                                                                                         ;VIA CESINALI , 13                                                                                   ;83042;ATRIPALDA                                                                                           ;AV;
2020;00059504;I.DI.R. SPA                                                                                         ;VIA TARANTO LECCE ,83                                                                               ;74022;FRAGAGNANO                                                                                          ;TA;
2020;00059505;I.DI.R. SPA                                                                                         ;2 TRAV.MURILLO DI CA                                                                                ;80021;AFRAGOLA                                                                                            ;NA;
2020;00059506;I.R.A. 2005 SRL                                                                                     ;C.DA MICHELICA                                                                                      ;97015;MODICA                                                                                              ;RG;
2020;00059507;IUVINALE MARCONE SRL                                                                                ;VIA DELLA CHIMICA                                                                                   ;64025;SCERNE DI PINETO                                                                                    ;TE;
2020;00059509;LEVA SRL                                                                                            ;VIA MILANO 33                                                                                       ;21013;GALLARATE                                                                                           ;VA;
2020;00059510;MAINOIL SRL                                                                                         ;VIA DEL LAVORO 6                                                                                    ;30010;CAMPAGNA LUPIA                                                                                      ;VE;
2020;00059511;MTL RICAMBI DI SPAMPINATO MATTEO                                                                    ;VIA GALERMO 298 H                                                                                   ;95123;CATANIA                                                                                             ;CT;
2020;00059512;NAVI' SRL                                                                                           ;VIA COLLE DELLE API 108/E                                                                           ;86100;CAMPOBASSO                                                                                          ;CB;
2020;00059513;PALMERINI AUTORICAMBI SRL                                                                           ;VIA DELL'INDUSTRIA,2                                                                                ;06135;PONTE SAN GIOVANNI                                                                                  ;PG;
2020;00059514;PALMERINI AUTORICAMBI SRL                                                                           ;VIA CARLO VIGO,1/C                                                                                  ;52037;SANSEPOLCRO                                                                                         ;AR;
2020;00059515;PALMERINI AUTORICAMBI SRL                                                                           ;STRADA DI SABBIONE,32                                                                               ;05100;TERNI                                                                                               ;TR;
2020;00059516;PEGASO LUBRIFICANTI SNC DI MAIONCHI G.                                                              ;VIA RIBALDACCIO 22/24                                                                               ;50025;MONTESPERTOLI                                                                                       ;FI;
2020;00059517;PIEFFE OIL SRL                                                                                      ;VIA G. CACCIAMALI 58                                                                                ;25125;BRESCIA                                                                                             ;BS;
