2020;00055330;LUVISI AUTO SERVICE SRL SOC. UNIPERS.                                                               ;VIA EUROPA UNITA                                                                                    ;00000;BORGO A MOZZANO                                                                                     ;LU;
2020;00057711;OTTIMAX ITALIA SPA                                                                                  ;PIAZZA CADUTI DEL LAVORO                                                                            ;00000;CESENA                                                                                              ;FC;
2020;00057713;OTTIMAX ITALIA SPA                                                                                  ;VIA EMILIA ANG. VIA TOLSTOJ                                                                         ;00000;SAN GIULIANO MILANESE                                                                               ;MI;
2020;00057714;OTTIMAX ITALIA SPA                                                                                  ;VIA NAZIONALE 23                                                                                    ;00000;REANA DEL ROJALE                                                                                    ;UD;
2020;00058170;ASSAUTO SRL                                                                                         ;VIA CASILINA 1674                                                                                   ;00000;ROMA                                                                                                ;RM;
2020;00058208;MOTORLAB DI TIZIANA ORLANDO                                                                         ;VIA UMBERTO I, 126                                                                                  ;00000;GAGGI                                                                                               ;ME;
2020;00058225;TRIBA SAS DI BARBALACE NADIA & C.                                                                   ;C.DA FRANCESCHIELLO SNC                                                                             ;00000;TROPEA                                                                                              ;VV;
2020;00058547;DFL SRL                                                                                             ;VIA SANTA MARIA DEGLI ULIVI 1                                                                       ;00000;SALA CONSILINA                                                                                      ;SA;
2020;00058552;FRASCHETTI SPA                                                                                      ;VIA CARAGNO SNC                                                                                     ;00000;POFI                                                                                                ;FR;
2020;00059240;ALBRI SRL                                                                                           ;ZONA ARTIGIANALE D/1                                                                                ;00000;POLICORO                                                                                            ;MT;
2020;00059241;ASSO SRL                                                                                            ;VIA DEGLI INNOCENTI 6                                                                               ;00000;FIGLINE VALDARNO                                                                                    ;FI;
2020;00059242;AUTODEZZA SNC DI LUCIANO COLOMBO & C.                                                               ;VIA MONTE VIDEO 7                                                                                   ;00000;MILANO                                                                                              ;MI;
2020;00059243;AUTOLUCE SRL                                                                                        ;VIA APELLE 43                                                                                       ;00000;MILANO                                                                                              ;MI;
2020;00059246;CENTRICA BUSINESS SOLUTIONS ITALIA S.r.l                                                            ;VIA  DE GASPERI, 26                                                                                 ;00000;ROSSANO VENETO                                                                                      ;VI;
2020;00059248;DE TODO SAS DI IUORIO FRANCESCO E C.                                                                ;VIA MONTE FLAVIO, 23                                                                                ;00000;ROMA                                                                                                ;RM;
2020;00059251;OFFICINA VIOZZI FRANCO                                                                              ;VIA SALA 26                                                                                         ;00000;MONTELPARO                                                                                          ;AP;
2020;00059252;PEGASO LUBRIFICANTI SNC DI MAIONCHI G.                                                              ;VIA RIBALDACCIO 22/24                                                                               ;00000;MONTESPERTOLI                                                                                       ;FI;
2020;00059253;RICAMBI MARONGIU M. E R. MARONGIU SNC                                                               ;VIA ROMA 62                                                                                         ;00000;SANT'ANTIOCO                                                                                        ;CI;
2020;00059255;TAGLIANDODIRETTO.IT SRL                                                                             ;VIALE MONASTIR 213/215 ANG. VIA                                                                     ;00000;CAGLIARI                                                                                            ;CA;
2020;00059258;TAGLIANDODIRETTO.IT SRL                                                                             ;STRADA PROVINCIALE BERLINGERA, 50                                                                   ;00000;PAVIA                                                                                               ;PV;
2020;00059259;VESTAS ITALIA SRL                                                                                   ;VIA BETTI 27/29 (ZONA IND.LE CASIC                                                                  ;00000;ELMAS - CAGLIARI                                                                                    ;CA;
2020;00059260;VESTAS ITALIA SRL                                                                                   ;VIA ARIOSTO, 2                                                                                      ;00000;TARANTO                                                                                             ;TA;
2020;00059263;VOLVO GROUP ITALIA SPA                                                                              ;CORSO EUROPA , 2                                                                                    ;00000;ZINGONIA                                                                                            ;BG;
2020;00059270;ALEXIA SA                                                                                           ;VIA L. ZUCCOLI 19                                                                                   ;00000;PARADISO                                                                                            ;EE;
2020;00059275;A.L.A. SRL                                                                                          ;VIA DE BROZZI 94/2                                                                                  ;00000;LUGO                                                                                                ;RA;
